Run,Agent,Iteration,Gross Utility
0,"Oracle, DM (search) 3",18,928.9361751960791
0,"Oracle, DM (search) 3",19,967.155205054057
1,"Oracle, DM (search) 3",0,903.0071769826902
1,"Oracle, DM (search) 3",1,852.2199390286518
1,"Oracle, DM (search) 3",2,935.8983856123
1,"Oracle, DM (search) 3",3,933.1400034155198
1,"Oracle, DM (search) 3",4,970.2452087723016
1,"Oracle, DM (search) 3",5,952.9407128632034
1,"Oracle, DM (search) 3",6,933.8701356854954
1,"Oracle, DM (search) 3",7,911.6070380288936
1,"Oracle, DM (search) 3",8,912.8365292859618
1,"Oracle, DM (search) 3",9,964.9531208836908
1,"Oracle, DM (search) 3",10,906.5513939546324
1,"Oracle, DM (search) 3",11,923.225039696162
1,"Oracle, DM (search) 3",12,917.3796038177444
1,"Oracle, DM (search) 3",13,925.0591045765104
1,"Oracle, DM (search) 3",14,926.1061299404598
1,"Oracle, DM (search) 3",15,911.3706071270262
1,"Oracle, DM (search) 3",16,980.2909496242515
1,"Oracle, DM (search) 3",17,924.0107895177733
1,"Oracle, DM (search) 3",18,1014.6580243981875
1,"Oracle, DM (search) 3",19,921.9372367355769
2,"Oracle, DM (search) 3",0,909.0220129086051
2,"Oracle, DM (search) 3",1,894.1191838140566
2,"Oracle, DM (search) 3",2,922.8414562862213
2,"Oracle, DM (search) 3",3,850.2875936844181
2,"Oracle, DM (search) 3",4,898.1213669358683
2,"Oracle, DM (search) 3",5,966.2268637991035
2,"Oracle, DM (search) 3",6,972.0382503735307
2,"Oracle, DM (search) 3",7,980.174593402905
2,"Oracle, DM (search) 3",8,876.2435584585456
2,"Oracle, DM (search) 3",9,964.2291002007902
2,"Oracle, DM (search) 3",10,897.9620955559894
2,"Oracle, DM (search) 3",11,925.1337578219586
2,"Oracle, DM (search) 3",12,902.8743855945996
2,"Oracle, DM (search) 3",13,932.3503297159167
2,"Oracle, DM (search) 3",14,946.9982093852764
2,"Oracle, DM (search) 3",15,984.5898179935348
2,"Oracle, DM (search) 3",16,882.7025332038364
2,"Oracle, DM (search) 3",17,980.7988133515818
2,"Oracle, DM (search) 3",18,981.7934847575082
2,"Oracle, DM (search) 3",19,908.4792667197472
0,"Oracle, DM (search) 4",0,1821.229232147036
0,"Oracle, DM (search) 4",1,1854.2125225878076
0,"Oracle, DM (search) 4",2,1703.676118026602
0,"Oracle, DM (search) 4",3,1717.7417338973041
0,"Oracle, DM (search) 4",4,1772.4624714736535
0,"Oracle, DM (search) 4",5,1717.5713085935854
0,"Oracle, DM (search) 4",6,1731.503018486674
0,"Oracle, DM (search) 4",7,1663.7038887825402
0,"Oracle, DM (search) 4",8,1729.198709681414
0,"Oracle, DM (search) 4",9,1660.9169961631712
0,"Oracle, DM (search) 4",10,1752.5929958056156
0,"Oracle, DM (search) 4",11,1770.5532995742553
0,"Oracle, DM (search) 4",12,1721.2231762388642
0,"Oracle, DM (search) 4",13,1701.3127723731714
0,"Oracle, DM (search) 4",14,1779.5011350784528
0,"Oracle, DM (search) 4",15,1745.943034255306
0,"Oracle, DM (search) 4",16,1710.2928365276157
0,"Oracle, DM (search) 4",17,1684.9684414251951
0,"Oracle, DM (search) 4",18,1801.3843560326725
0,"Oracle, DM (search) 4",19,1646.7790291865108
1,"Oracle, DM (search) 4",0,1814.5116048188543
1,"Oracle, DM (search) 4",1,1800.84917847982
1,"Oracle, DM (search) 4",2,1811.8006900648213
1,"Oracle, DM (search) 4",3,1769.3974432221075
1,"Oracle, DM (search) 4",4,1736.7667519707275
1,"Oracle, DM (search) 4",5,1643.013714597365
1,"Oracle, DM (search) 4",6,1938.9590955191147
1,"Oracle, DM (search) 4",7,1600.2966229095723
1,"Oracle, DM (search) 4",8,1823.2230330445057
1,"Oracle, DM (search) 4",9,1539.8921467031953
1,"Oracle, DM (search) 4",10,1855.9349462948528
1,"Oracle, DM (search) 4",11,1646.1445335081157
1,"Oracle, DM (search) 4",12,1829.7556547707195
1,"Oracle, DM (search) 4",13,1731.0650487079197
1,"Oracle, DM (search) 4",14,1768.6071084203195
1,"Oracle, DM (search) 4",15,1725.8870973974824
1,"Oracle, DM (search) 4",16,1652.8135653524794
1,"Oracle, DM (search) 4",17,1778.6549938686958
1,"Oracle, DM (search) 4",18,1682.0461957385892
1,"Oracle, DM (search) 4",19,1751.5554413036205
2,"Oracle, DM (search) 4",0,1926.4474466219583
2,"Oracle, DM (search) 4",1,1848.4720061928385
2,"Oracle, DM (search) 4",2,1747.7749058912439
2,"Oracle, DM (search) 4",3,1717.3125838049286
2,"Oracle, DM (search) 4",4,1774.707470510386
2,"Oracle, DM (search) 4",5,1726.547002223405
2,"Oracle, DM (search) 4",6,1733.1607521208107
2,"Oracle, DM (search) 4",7,1664.8144188808549
2,"Oracle, DM (search) 4",8,1880.8468323713735
2,"Oracle, DM (search) 4",9,1618.704550805412
2,"Oracle, DM (search) 4",10,1761.1324286118877
2,"Oracle, DM (search) 4",11,1676.4158829651012
2,"Oracle, DM (search) 4",12,1812.6219546388727
2,"Oracle, DM (search) 4",13,1650.9538676795385
2,"Oracle, DM (search) 4",14,1784.4984832494492
2,"Oracle, DM (search) 4",15,1689.8592159974673
2,"Oracle, DM (search) 4",16,1748.4546370076384
2,"Oracle, DM (search) 4",17,1680.2570696111366
2,"Oracle, DM (search) 4",18,1834.4451736520195
2,"Oracle, DM (search) 4",19,1726.9430653120605
0,"Oracle, DM (search) 5",0,1194.172698559375
0,"Oracle, DM (search) 5",1,1098.7015296781128
0,"Oracle, DM (search) 5",2,1193.3384117789521
0,"Oracle, DM (search) 5",3,1203.3127155808027
0,"Oracle, DM (search) 5",4,1113.0570952216883
0,"Oracle, DM (search) 5",5,1165.5918299335215
0,"Oracle, DM (search) 5",6,1244.6642263809404
0,"Oracle, DM (search) 5",7,1257.4496905418928
0,"Oracle, DM (search) 5",8,1162.9203436013418
0,"Oracle, DM (search) 5",9,1247.963093792081
0,"Oracle, DM (search) 5",10,1134.5587815203687
0,"Oracle, DM (search) 5",11,1215.9800449323316
0,"Oracle, DM (search) 5",12,1179.0466737852298
0,"Oracle, DM (search) 5",13,1194.5365500807743
0,"Oracle, DM (search) 5",14,1233.6410125079517
0,"Oracle, DM (search) 5",15,1192.8980103264557
0,"Oracle, DM (search) 5",16,1232.835671740658
0,"Oracle, DM (search) 5",17,1234.8663178311635
0,"Oracle, DM (search) 5",18,1272.1968356024208
0,"Oracle, DM (search) 5",19,1159.7510435679692
1,"Oracle, DM (search) 5",0,1121.686456883714
1,"Oracle, DM (search) 5",1,1193.68493370152
1,"Oracle, DM (search) 5",2,1158.6946810697314
1,"Oracle, DM (search) 5",3,1176.828322991558
1,"Oracle, DM (search) 5",4,1185.3458856183443
1,"Oracle, DM (search) 5",5,1289.224749808408
1,"Oracle, DM (search) 5",6,1156.5766755995412
1,"Oracle, DM (search) 5",7,1176.2163584910923
1,"Oracle, DM (search) 5",8,1164.5313856548232
1,"Oracle, DM (search) 5",9,1175.0886183959647
1,"Oracle, DM (search) 5",10,1319.0594511166537
1,"Oracle, DM (search) 5",11,1207.6285312661553
1,"Oracle, DM (search) 5",12,1224.3573998996103
1,"Oracle, DM (search) 5",13,1158.3825921043765
1,"Oracle, DM (search) 5",14,1283.979545490318
1,"Oracle, DM (search) 5",15,1166.3709379024224
1,"Oracle, DM (search) 5",16,1129.9199665544584
1,"Oracle, DM (search) 5",17,1156.763091451661
1,"Oracle, DM (search) 5",18,1211.0755438995404
1,"Oracle, DM (search) 5",19,1266.0387061553797
2,"Oracle, DM (search) 5",0,1171.6601521520372
2,"Oracle, DM (search) 5",1,1143.7289052940307
2,"Oracle, DM (search) 5",2,1206.133017606626
2,"Oracle, DM (search) 5",3,1212.6741998325601
2,"Oracle, DM (search) 5",4,1155.442301234806
2,"Oracle, DM (search) 5",5,1222.273384845745
2,"Oracle, DM (search) 5",6,1197.4655899985091
2,"Oracle, DM (search) 5",7,1198.8923446436254
2,"Oracle, DM (search) 5",8,1201.3415044136098
2,"Oracle, DM (search) 5",9,1215.8747705625867
2,"Oracle, DM (search) 5",10,1142.8632263221207
2,"Oracle, DM (search) 5",11,1241.9259099351748
2,"Oracle, DM (search) 5",12,1182.6945623084337
2,"Oracle, DM (search) 5",13,1264.893770710118
2,"Oracle, DM (search) 5",14,1155.9532369128715
2,"Oracle, DM (search) 5",15,1247.4190280263665
2,"Oracle, DM (search) 5",16,1282.8778967638552
2,"Oracle, DM (search) 5",17,1108.9914366701223
2,"Oracle, DM (search) 5",18,1173.9656673209624
2,"Oracle, DM (search) 5",19,1193.1374428647337
0,"Oracle, DM (search) 6",0,1033.6120954913897
0,"Oracle, DM (search) 6",1,1160.2634214089483
0,"Oracle, DM (search) 6",2,1105.1839229601615
0,"Oracle, DM (search) 6",3,1145.8113843805918
0,"Oracle, DM (search) 6",4,1087.932121445241
0,"Oracle, DM (search) 6",5,1076.5162238157072
0,"Oracle, DM (search) 6",6,1060.1601576897144
0,"Oracle, DM (search) 6",7,1098.42059475074
0,"Oracle, DM (search) 6",8,1094.7892635996272
0,"Oracle, DM (search) 6",9,1107.1480477531063
0,"Oracle, DM (search) 6",10,1109.5069586069299
0,"Oracle, DM (search) 6",11,1068.5406476298533
0,"Oracle, DM (search) 6",12,1014.4831003303032
0,"Oracle, DM (search) 6",13,1104.4871408181136
0,"Oracle, DM (search) 6",14,1103.6123385900737
0,"Oracle, DM (search) 6",15,1061.739044648493
0,"Oracle, DM (search) 6",16,1109.9263267257795
0,"Oracle, DM (search) 6",17,1023.8402142523464
0,"Oracle, DM (search) 6",18,1038.6483021670062
0,"Oracle, DM (search) 6",19,1081.1307644324404
1,"Oracle, DM (search) 6",0,1057.5061276589286
1,"Oracle, DM (search) 6",1,1094.2239568159164
1,"Oracle, DM (search) 6",2,1026.8177741813386
1,"Oracle, DM (search) 6",3,1121.70052203957
1,"Oracle, DM (search) 6",4,1138.292273628454
1,"Oracle, DM (search) 6",5,1057.117324079997
1,"Oracle, DM (search) 6",6,1089.9621833085284
1,"Oracle, DM (search) 6",7,1112.5076226513402
1,"Oracle, DM (search) 6",8,1053.145482746443
1,"Oracle, DM (search) 6",9,1193.4196988510994
1,"Oracle, DM (search) 6",10,1113.9046794905723
1,"Oracle, DM (search) 6",11,1106.050675995789
1,"Oracle, DM (search) 6",12,1040.7025818050615
1,"Oracle, DM (search) 6",13,1199.541982178442
1,"Oracle, DM (search) 6",14,1083.9108495731048
1,"Oracle, DM (search) 6",15,1166.8252226136512
1,"Oracle, DM (search) 6",16,1160.9507982689706
1,"Oracle, DM (search) 6",17,1086.0724265749425
1,"Oracle, DM (search) 6",18,989.9655634484336
1,"Oracle, DM (search) 6",19,1150.7285431473927
2,"Oracle, DM (search) 6",0,1065.2227682180037
2,"Oracle, DM (search) 6",1,1103.575080427727
2,"Oracle, DM (search) 6",2,1099.5174757588602
2,"Oracle, DM (search) 6",3,1119.9911455909157
2,"Oracle, DM (search) 6",4,1111.0084928572226
2,"Oracle, DM (search) 6",5,1069.3784961868691
2,"Oracle, DM (search) 6",6,1070.4071862081387
2,"Oracle, DM (search) 6",7,1120.163902014192
2,"Oracle, DM (search) 6",8,1051.284217382239
2,"Oracle, DM (search) 6",9,1096.7836686511366
2,"Oracle, DM (search) 6",10,1123.3488887763465
2,"Oracle, DM (search) 6",11,1082.279239075499
2,"Oracle, DM (search) 6",12,1062.934858894213
2,"Oracle, DM (search) 6",13,1033.8488416136968
2,"Oracle, DM (search) 6",14,1066.9985969218394
2,"Oracle, DM (search) 6",15,1119.9971849139872
2,"Oracle, DM (search) 6",16,1036.382971795843
2,"Oracle, DM (search) 6",17,1146.7795939432528
2,"Oracle, DM (search) 6",18,1053.6897036033952
2,"Oracle, DM (search) 6",19,1044.50315760525
