Run,Agent,Iteration,Overbid Regret
1,"Oracle, DM (search) 5",9,293.1142201688193
1,"Oracle, DM (search) 5",10,316.3861212152723
1,"Oracle, DM (search) 5",11,292.52952801508684
1,"Oracle, DM (search) 5",12,292.7862613322573
1,"Oracle, DM (search) 5",13,277.20605696429124
1,"Oracle, DM (search) 5",14,311.7917978015449
1,"Oracle, DM (search) 5",15,290.10526100290735
1,"Oracle, DM (search) 5",16,281.65162813724015
1,"Oracle, DM (search) 5",17,297.00737061547846
1,"Oracle, DM (search) 5",18,297.56302651001965
1,"Oracle, DM (search) 5",19,302.8833009970406
1,"Oracle, DM (search) 6",0,456.3034034188964
1,"Oracle, DM (search) 6",1,303.9257064682248
1,"Oracle, DM (search) 6",2,264.69119227338945
1,"Oracle, DM (search) 6",3,272.9517916742211
1,"Oracle, DM (search) 6",4,244.6679771766805
1,"Oracle, DM (search) 6",5,239.46485887370636
1,"Oracle, DM (search) 6",6,248.1097255037438
1,"Oracle, DM (search) 6",7,268.4725415210517
1,"Oracle, DM (search) 6",8,230.08740810891896
1,"Oracle, DM (search) 6",9,264.6449289145697
1,"Oracle, DM (search) 6",10,244.1692962387644
1,"Oracle, DM (search) 6",11,245.98034922236286
1,"Oracle, DM (search) 6",12,253.62358993521113
1,"Oracle, DM (search) 6",13,278.7188367776819
1,"Oracle, DM (search) 6",14,246.01033530086843
1,"Oracle, DM (search) 6",15,255.47093662547798
1,"Oracle, DM (search) 6",16,274.01394510838054
1,"Oracle, DM (search) 6",17,256.9993590867905
1,"Oracle, DM (search) 6",18,243.94277921184207
1,"Oracle, DM (search) 6",19,273.80260357988277
2,"Oracle, DM (search) 1",0,450.2402874011547
2,"Oracle, DM (search) 1",1,291.28200690557856
2,"Oracle, DM (search) 1",2,285.6411928585435
2,"Oracle, DM (search) 1",3,249.18217531977584
2,"Oracle, DM (search) 1",4,263.5425100473123
2,"Oracle, DM (search) 1",5,239.77891076631565
2,"Oracle, DM (search) 1",6,248.68095412193622
2,"Oracle, DM (search) 1",7,232.90770887829277
2,"Oracle, DM (search) 1",8,257.80731143311385
2,"Oracle, DM (search) 1",9,242.2673443099759
2,"Oracle, DM (search) 1",10,256.9400843358505
2,"Oracle, DM (search) 1",11,260.7834453969076
2,"Oracle, DM (search) 1",12,260.8589802501582
2,"Oracle, DM (search) 1",13,247.37713815953796
2,"Oracle, DM (search) 1",14,276.768066979843
2,"Oracle, DM (search) 1",15,254.33208521835766
2,"Oracle, DM (search) 1",16,247.51857237306334
2,"Oracle, DM (search) 1",17,254.09225526891402
2,"Oracle, DM (search) 1",18,254.0187424556148
2,"Oracle, DM (search) 1",19,267.3447180887106
2,"Oracle, DM (search) 2",0,478.7610163282721
2,"Oracle, DM (search) 2",1,314.32480341566463
2,"Oracle, DM (search) 2",2,272.2891608293834
2,"Oracle, DM (search) 2",3,264.1461174087394
2,"Oracle, DM (search) 2",4,255.3721808578498
2,"Oracle, DM (search) 2",5,260.0341041517027
2,"Oracle, DM (search) 2",6,236.77790347999905
2,"Oracle, DM (search) 2",7,273.1153247477523
2,"Oracle, DM (search) 2",8,242.26760947426135
2,"Oracle, DM (search) 2",9,274.47558384008363
2,"Oracle, DM (search) 2",10,254.40143903874397
2,"Oracle, DM (search) 2",11,274.4206011015977
2,"Oracle, DM (search) 2",12,275.4611638656569
2,"Oracle, DM (search) 2",13,264.89746050000576
2,"Oracle, DM (search) 2",14,247.60631355798807
2,"Oracle, DM (search) 2",15,272.33661714054904
2,"Oracle, DM (search) 2",16,257.4016423764773
2,"Oracle, DM (search) 2",17,278.6293590677639
2,"Oracle, DM (search) 2",18,258.8658546098923
2,"Oracle, DM (search) 2",19,286.41796399762296
2,"Oracle, DM (search) 3",0,347.6451279680034
2,"Oracle, DM (search) 3",1,243.61717190660437
2,"Oracle, DM (search) 3",2,232.97343828984097
2,"Oracle, DM (search) 3",3,219.99157760227786
2,"Oracle, DM (search) 3",4,220.3812224241264
2,"Oracle, DM (search) 3",5,228.93344398126328
2,"Oracle, DM (search) 3",6,241.56900783237162
2,"Oracle, DM (search) 3",7,238.88221348461093
2,"Oracle, DM (search) 3",8,229.53854785276178
2,"Oracle, DM (search) 3",9,240.9557663421809
2,"Oracle, DM (search) 3",10,222.57427128670918
2,"Oracle, DM (search) 3",11,230.68360280360199
2,"Oracle, DM (search) 3",12,234.85992928763375
2,"Oracle, DM (search) 3",13,232.85677125192836
2,"Oracle, DM (search) 3",14,242.0622245394984
2,"Oracle, DM (search) 3",15,238.81404524717232
2,"Oracle, DM (search) 3",16,219.46394311719104
2,"Oracle, DM (search) 3",17,256.2605937506993
2,"Oracle, DM (search) 3",18,243.30267618990922
2,"Oracle, DM (search) 3",19,238.21714788749233
2,"Oracle, DM (search) 4",0,863.1579397588946
2,"Oracle, DM (search) 4",1,545.8917486333398
2,"Oracle, DM (search) 4",2,417.96861847409036
2,"Oracle, DM (search) 4",3,382.722194064016
2,"Oracle, DM (search) 4",4,376.8854904623861
2,"Oracle, DM (search) 4",5,376.6743986536009
2,"Oracle, DM (search) 4",6,372.8332194948331
2,"Oracle, DM (search) 4",7,362.93724577352043
2,"Oracle, DM (search) 4",8,407.1093606045966
2,"Oracle, DM (search) 4",9,358.54809148732147
2,"Oracle, DM (search) 4",10,393.2624795183014
2,"Oracle, DM (search) 4",11,381.8341137003929
2,"Oracle, DM (search) 4",12,402.66345462077885
2,"Oracle, DM (search) 4",13,367.8066379578472
2,"Oracle, DM (search) 4",14,401.4685739809469
2,"Oracle, DM (search) 4",15,377.062817302137
2,"Oracle, DM (search) 4",16,394.02209986900624
2,"Oracle, DM (search) 4",17,374.11288171938355
2,"Oracle, DM (search) 4",18,408.3694216029612
2,"Oracle, DM (search) 4",19,385.71196230880673
2,"Oracle, DM (search) 5",0,457.02790175507937
2,"Oracle, DM (search) 5",1,329.4245448520471
2,"Oracle, DM (search) 5",2,287.2079740639273
2,"Oracle, DM (search) 5",3,282.69561383914464
2,"Oracle, DM (search) 5",4,270.508331085643
2,"Oracle, DM (search) 5",5,286.66967269607045
2,"Oracle, DM (search) 5",6,286.04514037626984
2,"Oracle, DM (search) 5",7,281.48000942659485
2,"Oracle, DM (search) 5",8,293.4634999655226
2,"Oracle, DM (search) 5",9,294.14033796495744
2,"Oracle, DM (search) 5",10,278.58360800214166
2,"Oracle, DM (search) 5",11,306.4965245262547
2,"Oracle, DM (search) 5",12,276.8327870486901
2,"Oracle, DM (search) 5",13,297.53871157443945
2,"Oracle, DM (search) 5",14,268.26647985206023
2,"Oracle, DM (search) 5",15,300.8048524706095
2,"Oracle, DM (search) 5",16,313.1564400658865
2,"Oracle, DM (search) 5",17,261.5256832947034
2,"Oracle, DM (search) 5",18,288.047846689474
2,"Oracle, DM (search) 5",19,292.086859782013
2,"Oracle, DM (search) 6",0,457.37630356374893
2,"Oracle, DM (search) 6",1,326.55418922981653
2,"Oracle, DM (search) 6",2,270.14613770927457
2,"Oracle, DM (search) 6",3,270.5208526283942
2,"Oracle, DM (search) 6",4,263.46805384551766
2,"Oracle, DM (search) 6",5,243.76903953832868
2,"Oracle, DM (search) 6",6,247.5034820394605
2,"Oracle, DM (search) 6",7,250.01084798334614
2,"Oracle, DM (search) 6",8,241.0160237451106
2,"Oracle, DM (search) 6",9,251.69135914058947
2,"Oracle, DM (search) 6",10,255.97362769380607
2,"Oracle, DM (search) 6",11,246.6446219057203
2,"Oracle, DM (search) 6",12,257.0409090589235
2,"Oracle, DM (search) 6",13,249.00490191954458
2,"Oracle, DM (search) 6",14,247.73182009190788
2,"Oracle, DM (search) 6",15,255.3833783807818
2,"Oracle, DM (search) 6",16,246.44286068344778
2,"Oracle, DM (search) 6",17,253.888737579517
2,"Oracle, DM (search) 6",18,247.95326406026106
2,"Oracle, DM (search) 6",19,253.7149754440886
